-55.02032410896952, -7.936972348700436
-30.021670076450945, -6.929425156516789
-25.22060407020566, 2.0193926674255387
-25.0550500699903, -3.9748446689432733
-20.088430063529657, -5.946185496110793
-19.922876063314305, 2.016961914247773
-9.989636050393017, 1.0106300986530101
-5.0230160439323726, 3.9883027414152954
-5.0230160439323726, -2.9697282299373917
-0.05639603747172828, 0.029821191424780125
-0.05639603747172828, -1.9621810377537443
4.910223968988916, -3.9566140201100364
5.0757779692042675, 6.963544630999815
5.0757779692042675, 4.992203803832294
10.042397975664912, 3.0026323278315337
19.9756379885862, -5.943754742933031
24.942257995046845, 7.971091823183462
25.107811995262196, -1.967042544109276
